latency_ms,ttft_ms,tbt_mean_ms,tbt_p95_ms,tokens,cv,p95_ms,power_W,max_new_tokens,temperature,throttle_ms,step,model,task,power_W_mean,energy_Wh,carbon_g,policy_type,model_task_combination
503.6217297478526,75.54325946217789,28.53856468571165,34.246277622853974,16,0.3210980390488797,1461.4528265568013,15.969363944591151,16,0.0,30,48,gemma-2b-it,NLU,15.969363944591151,0.002234032970207774,0.0010053148365934985,saip,gemma-2b-it_NLU
488.94726817442194,73.3420902261633,27.707011863217243,33.24841423586069,16,0.3386280214356844,1461.4528265568013,12.927533965235929,20,0.0,15,49,gemma-2b-it,NLU,12.927533965235929,0.0017558006712594888,0.0007901103020667699,saip,gemma-2b-it_NLU
650.1020752680397,97.51531129020596,29.083513893570196,34.90021667228423,20,0.33411850479905447,1364.4337686171723,16.01876384514423,16,0.0,30,50,gemma-2b-it,NLU,16.01876384514423,0.002892731005265807,0.0013017289523696131,saip,gemma-2b-it_NLU
480.4267327530313,72.06400991295469,27.22418152267177,32.669017827206126,16,0.34814095590111727,1364.4337686171723,11.476533460651169,20,0.0,15,51,gemma-2b-it,NLU,11.476533460651169,0.0015315648538420778,0.0006892041842289351,saip,gemma-2b-it_NLU
530.815539893926,79.6223309840889,23.747010995254588,28.496413194305504,20,0.3555850151696053,1364.4337686171723,10.829713887266937,20,0.0,15,52,gemma-2b-it,NLU,10.829713887266937,0.0015968278955462076,0.0007185725529957935,saip,gemma-2b-it_NLU
623.0652429589741,93.45978644384611,27.873971395533047,33.44876567463965,20,0.361954913219505,1364.4337686171723,10.177785500288241,20,0.0,15,53,gemma-2b-it,NLU,10.177785500288241,0.0017615067765337268,0.000792678049440177,saip,gemma-2b-it_NLU
535.131873486552,80.2697810229828,23.940110129661537,28.728132155593844,20,0.3362431655569002,1251.825666387599,17.837576196687184,16,0.0,30,54,gemma-2b-it,NLU,17.837576196687184,0.002651515435720094,0.0011931819460740422,saip,gemma-2b-it_NLU
510.59558679356707,76.58933801903505,28.933749918302134,34.72049990196256,16,0.3412618705252631,1251.825666387599,13.947382651886933,20,0.0,15,55,gemma-2b-it,NLU,13.947382651886933,0.001978186674826285,0.0008901840036718283,saip,gemma-2b-it_NLU
573.6086585669292,86.04129878503937,25.661439988520517,30.793727986224617,20,0.320574914437173,1163.3764967253783,10.606010218724448,20,0.0,15,56,gemma-2b-it,NLU,10.606010218724448,0.0016899164706415761,0.0007604624117887093,saip,gemma-2b-it_NLU
615.965299466988,92.3947949200482,27.55634234457578,33.06761081349093,20,0.3027812870462358,1102.8866116503402,14.644785217454059,20,0.0,15,57,gemma-2b-it,NLU,14.644785217454059,0.0025057443089163355,0.0011275849390123512,saip,gemma-2b-it_NLU
603.3484092458727,90.5022613868809,26.991902518894307,32.39028302267317,20,0.30380533179992875,1102.8866116503402,10.657392117855904,20,0.0,15,58,gemma-2b-it,NLU,10.657392117855904,0.0017861446058382953,0.0008037650726272328,saip,gemma-2b-it_NLU
519.7456220085061,77.9618433012759,23.251777826696326,27.90213339203559,20,0.3065031173820081,1102.8866116503402,16.507568952357243,16,0.0,30,59,gemma-2b-it,NLU,16.507568952357243,0.0023832601924975603,0.0010724670866239022,saip,gemma-2b-it_NLU
424.2917959024895,63.643769385373425,24.043201767807737,28.851842121369284,16,0.31335946943236975,1102.8866116503402,12.025274756355394,20,0.0,15,60,gemma-2b-it,NLU,12.025274756355394,0.001417284839609695,0.0006377781778243627,saip,gemma-2b-it_NLU
591.8831993282289,88.78247989923433,26.47898523310498,31.774782279725972,20,0.3021884760140987,1074.9591386263328,13.36885778163081,20,0.0,15,61,gemma-2b-it,NLU,13.36885778163081,0.0021980006430988145,0.0009891002893944666,saip,gemma-2b-it_NLU
533.7487682368961,80.06231523553441,23.878234368492723,28.653881242191268,20,0.30172748884690603,1074.9591386263328,12.514058796139063,20,0.0,15,62,gemma-2b-it,NLU,12.514058796139063,0.0018553787411342553,0.0008349204335104149,saip,gemma-2b-it_NLU
540.2047385282086,81.03071077923128,24.167054092051437,29.000464910461723,20,0.29196920398948795,1063.5180688192436,11.799799146686652,22,0.05,0,63,gemma-2b-it,NLU,11.799799146686652,0.0017706409479781228,0.0007967884265901552,saip,gemma-2b-it_NLU
669.1789285293339,100.37683927940009,27.085813773806372,32.50297652856764,22,0.2641382057341637,946.7656981510652,14.373169209504734,24,0.1,0,64,gemma-2b-it,NLU,14.373169209504734,0.0026717283253297757,0.0012022777463983991,saip,gemma-2b-it_NLU
532.6451155370964,79.89676733056446,19.684710791588348,23.621652949906018,24,0.21031696356523694,881.3205683817126,11.059442339819922,26,0.15000000000000002,0,65,gemma-2b-it,NLU,11.059442339819922,0.001636321650797011,0.0007363447428586549,saip,gemma-2b-it_NLU
715.0608979964222,107.25913469946333,24.31207053187836,29.17448463825403,26,0.19734379737818,813.2712904418471,13.91314573545372,28,0.2,0,66,gemma-2b-it,NLU,13.91314573545372,0.0027635406898746193,0.0012435933104435787,saip,gemma-2b-it_NLU
834.9098264463732,125.23647396695598,26.28419823997842,31.541037887974102,28,0.1721880245337431,788.2682275468303,17.30931051056027,22,0.1,15,67,gemma-2b-it,NLU,17.30931051056027,0.004014364842855072,0.0018064641792847821,saip,gemma-2b-it_NLU
595.2432689311051,89.28649033966578,24.093179932925686,28.911815919510822,22,0.17031706919445555,788.2682275468303,15.048481936280448,20,0.0,15,68,gemma-2b-it,NLU,15.048481936280448,0.0024881965500561836,0.0011196884475252827,saip,gemma-2b-it_NLU
576.1424932683061,86.42137399024591,25.77479575147685,30.92975490177222,20,0.14627912758295467,723.9714099888987,10.833937985300931,22,0.05,0,69,gemma-2b-it,NLU,10.833937985300931,0.0017338589007681912,0.000780236505345686,saip,gemma-2b-it_NLU
736.9080730903141,110.53621096354712,29.82723152984605,35.792677835815255,22,0.14681932683901877,727.0768442980627,13.754808502656308,24,0.1,0,70,gemma-2b-it,NLU,13.754808502656308,0.0028155637303940912,0.001267003678677341,saip,gemma-2b-it_NLU
723.7989572039463,108.56984358059195,26.74909189666758,32.09891027600109,24,0.15151403235121924,731.0089709414485,18.39798791269363,20,0.0,15,71,gemma-2b-it,NLU,18.39798791269363,0.0036990123516273494,0.0016645555582323072,saip,gemma-2b-it_NLU
649.5758529190058,97.43637793785086,29.05997236742921,34.87196684091505,20,0.1495774130140817,731.0089709414485,17.82283166066694,20,0.0,15,72,gemma-2b-it,NLU,17.82283166066694,0.003215911410391552,0.0014471601346761984,saip,gemma-2b-it_NLU
600.8038752948795,90.12058129423193,26.878068105297242,32.25368172635669,20,0.1495320974710049,731.0089709414485,18.03706605848348,20,0.0,15,73,gemma-2b-it,NLU,18.03706605848348,0.003010205329690726,0.0013545923983608265,saip,gemma-2b-it_NLU
493.02159888938843,73.95323983340826,22.056229423998957,26.467475308798747,20,0.15243616593868953,731.0089709414485,17.096827539786023,20,0.0,15,74,gemma-2b-it,NLU,17.096827539786023,0.0023414181248892873,0.0010536381562001793,saip,gemma-2b-it_NLU
520.6504560255437,78.09756840383154,23.29225724324801,27.95070869189761,20,0.15307973828986218,731.0089709414485,10.96209011131745,22,0.05,0,75,gemma-2b-it,NLU,10.96209011131745,0.0015853936709584815,0.0007134271519313167,saip,gemma-2b-it_NLU
581.1811588484128,87.17717382726191,23.52399928672147,28.228799144065764,22,0.15313938875288657,731.0089709414485,16.5661291852766,20,0.0,15,76,gemma-2b-it,NLU,16.5661291852766,0.0026744228215365468,0.001203490269691446,saip,gemma-2b-it_NLU
579.2696981451242,86.89045472176862,25.91469702228187,31.097636426738244,20,0.14929095429177058,731.0089709414485,13.174460136732524,22,0.05,0,77,gemma-2b-it,NLU,13.174460136732524,0.002119879318508339,0.0009539456933287525,saip,gemma-2b-it_NLU
671.3648390002095,100.70472585003142,27.174291102389432,32.60914932286732,22,0.1479017152777002,731.0089709414485,15.691497204789188,20,0.0,15,78,gemma-2b-it,NLU,15.691497204789188,0.0029263109707126475,0.0013168399368206913,saip,gemma-2b-it_NLU
548.8914741798587,82.3337211269788,24.55567121330947,29.46680545597136,20,0.14458604994845736,731.0089709414485,11.159685958969924,22,0.05,0,79,gemma-2b-it,NLU,11.159685958969924,0.0017015156881675755,0.0007656820596754089,saip,gemma-2b-it_NLU
636.0198500689442,95.40297751034161,25.74366059802869,30.892392717634426,22,0.14422500620577472,731.0089709414485,12.675480649821043,24,0.1,0,80,gemma-2b-it,NLU,12.675480649821043,0.002239404806236384,0.0010077321628063729,saip,gemma-2b-it_NLU
679.9239050295124,101.98858575442686,25.127622577177636,30.15314709261316,24,0.140689271662995,731.0089709414485,18.48904663328449,20,0.0,15,81,gemma-2b-it,NLU,18.48904663328449,0.0034919846631043198,0.001571393098396944,saip,gemma-2b-it_NLU
630.7698610941698,94.61547916412546,28.218651680528648,33.86238201663438,20,0.13864703695932581,731.0089709414485,15.25210256963793,20,0.0,15,82,gemma-2b-it,NLU,15.25210256963793,0.0026723796164568187,0.0012025708274055683,saip,gemma-2b-it_NLU
655.2875532458243,98.29313298687363,29.315495803102664,35.17859496372319,20,0.13918991717371162,731.0089709414485,15.626200228490587,20,0.0,15,83,gemma-2b-it,NLU,15.626200228490587,0.0028443484761824823,0.001279956814282117,saip,gemma-2b-it_NLU
622.0554876573929,93.30832314860892,27.82879813204126,33.39455775844951,20,0.1370618977242632,731.0089709414485,10.336085067202701,22,0.05,0,84,gemma-2b-it,NLU,10.336085067202701,0.0017860051213741868,0.000803702304618384,saip,gemma-2b-it_NLU
635.1670639051058,95.27505958576587,25.70914306282571,30.850971675390852,22,0.13324787950025932,731.0089709414485,18.389804550342436,20,0.0,15,85,gemma-2b-it,NLU,18.389804550342436,0.003244610600563822,0.00146007477025372,saip,gemma-2b-it_NLU
618.0763059730222,92.71144589595332,27.650782109319415,33.180938531183294,20,0.13248851652264848,731.0089709414485,13.568438992095196,22,0.05,0,86,gemma-2b-it,NLU,13.568438992095196,0.00232953629168181,0.0010482913312568145,saip,gemma-2b-it_NLU
664.2598794019312,99.63898191028969,26.886709404363884,32.26405128523666,22,0.1330501823752067,731.0089709414485,14.783284232054415,24,0.1,0,87,gemma-2b-it,NLU,14.783284232054415,0.0027277618336524825,0.0012274928251436172,saip,gemma-2b-it_NLU
620.016873999252,93.00253109988779,22.913667082581053,27.496400499097263,24,0.13291436241200974,731.0089709414485,12.160834607418485,26,0.15000000000000002,0,88,gemma-2b-it,NLU,12.160834607418485,0.0020944229606982027,0.0009424903323141912,saip,gemma-2b-it_NLU
746.317977785161,111.94769666777415,25.374811244695476,30.44977349363457,26,0.1336517965170004,742.08352067248,14.980051395016037,28,0.2,0,89,gemma-2b-it,NLU,14.980051395016037,0.0031055226845128196,0.0013974852080307688,saip,gemma-2b-it_NLU
753.7614099397159,113.06421149095739,23.72952586847254,28.475431042167045,28,0.12325715965984102,750.4118654701662,12.470480508978225,30,0.25,0,90,gemma-2b-it,NLU,12.470480508978225,0.002611046380853659,0.0011749708713841467,saip,gemma-2b-it_NLU
820.4948177637375,123.07422266456062,24.04898603790265,28.85878324548318,30,0.13213664085312704,790.4647842429276,16.241178242813653,24,0.15,15,91,gemma-2b-it,NLU,16.241178242813653,0.003701611828501602,0.0016657253228257209,saip,gemma-2b-it_NLU
753.3383007656613,113.0007451148492,27.840763289165743,33.40891594699889,24,0.1306938027951907,790.4647842429276,11.710676355962997,26,0.2,0,92,gemma-2b-it,NLU,11.710676355962997,0.002450583618560492,0.0011027626283522214,saip,gemma-2b-it_NLU
719.5598229233185,107.93397343849777,24.465033979392828,29.35804077527139,26,0.12732063325046156,790.4647842429276,11.244527006074541,28,0.25,0,93,gemma-2b-it,NLU,11.244527006074541,0.002247530517040964,0.001011388732668434,saip,gemma-2b-it_NLU
982.2080792402999,147.33121188604497,30.921365457565,37.105638549077995,28,0.15381823134648165,828.4230725391872,17.569637665841668,22,0.15,15,94,gemma-2b-it,NLU,17.569637665841668,0.004793622240198436,0.002157130008089296,saip,gemma-2b-it_NLU
576.86495433547,86.5297431503205,23.349295770721405,28.019154924865685,22,0.15108465214391686,828.4230725391872,14.578302417108686,24,0.2,0,95,gemma-2b-it,NLU,14.578302417108686,0.002336031043926132,0.0010512139697667594,saip,gemma-2b-it_NLU
659.097069322411,98.86456039836165,24.357935170610844,29.229522204733012,24,0.15085509627535168,828.4230725391872,14.941229590898013,26,0.25,0,96,gemma-2b-it,NLU,14.941229590898013,0.0027354779542872686,0.0012309650794292708,saip,gemma-2b-it_NLU
768.4464516651003,115.26696774976504,26.12717935661341,31.35261522793609,26,0.1465920155404657,797.0730530193506,14.922077196002,28,0.3,0,97,gemma-2b-it,NLU,14.922077196002,0.0031852270202056797,0.001433352159092556,saip,gemma-2b-it_NLU
593.3903725944888,89.00855588917331,18.680808026122797,22.416969631347357,28,0.1466696926533078,797.0730530193506,15.373531445093475,22,0.19999999999999998,15,98,gemma-2b-it,NLU,15.373531445093475,0.0025340293200825296,0.0011403131940371384,saip,gemma-2b-it_NLU
523.4836115931026,78.52254173896539,21.188622374006535,25.426346848807842,22,0.1500514421872821,797.0730530193506,12.120442233966344,24,0.25,0,99,gemma-2b-it,NLU,12.120442233966344,0.001762459131872854,0.0007931066093427843,saip,gemma-2b-it_NLU
1551.2127977839152,232.68191966758727,26.90879343094547,32.29055211713456,50,0.0,1551.2127977839152,12.210019845307004,50,0.2,0,0,gemma-2b-it,QA,12.210019845307004,0.005261205290343279,0.0023675423806544756,baseline,gemma-2b-it_QA
1568.094141783626,235.21412126754387,27.201633071756774,32.64195968610813,50,0.0054118893481034285,1568.094141783626,17.017922045552215,50,0.2,0,1,gemma-2b-it,QA,17.017922045552215,0.00741269551804468,0.003335712983120106,baseline,gemma-2b-it_QA
1734.246340756954,260.1369511135431,30.083865094763485,36.10063811371618,50,0.051050377447661555,1734.246340756954,18.700466721265965,50,0.2,0,2,gemma-2b-it,QA,18.700466721265965,0.009008671106056304,0.004053901997725337,baseline,gemma-2b-it_QA
1849.6104208705012,277.44156313057516,32.08507872938625,38.5020944752635,50,0.07353907497838275,1849.6104208705012,13.129069237061781,50,0.2,0,3,gemma-2b-it,QA,13.129069237061781,0.006745462021444388,0.003035457909649975,baseline,gemma-2b-it_QA
1778.1998980539831,266.72998470809745,30.846324762160933,37.01558971459312,50,0.0693233800246233,1835.3283163071976,12.063810852634791,50,0.2,0,4,gemma-2b-it,QA,12.063810852634791,0.005958852007860478,0.002681483403537215,baseline,gemma-2b-it_QA
1809.7926746124356,271.4689011918653,31.39436272286878,37.673235267442536,50,0.06727040056162739,1839.655984305985,11.964094303412386,50,0.2,0,5,gemma-2b-it,QA,11.964094303412386,0.006014591730191141,0.0027065662785860133,baseline,gemma-2b-it_QA
1742.867576789913,261.43013651848696,30.233417148396452,36.28010057807574,50,0.062391879911965466,1837.6650969930815,15.649133018982472,50,0.2,0,6,gemma-2b-it,QA,15.649133018982472,0.00757621292879361,0.003409295817957125,baseline,gemma-2b-it_QA
1255.2581663230371,188.28872494845555,21.774886558664928,26.129863870397912,50,0.110351977965249,1835.6742096801781,18.175925956352224,50,0.2,0,7,gemma-2b-it,QA,18.175925956352224,0.006337633190887218,0.0028519349358992483,baseline,gemma-2b-it_QA
1642.6230839260875,246.3934625889131,28.4944820681056,34.19337848172672,50,0.10422916679052888,1833.683322367275,15.516632766600136,50,0.2,0,8,gemma-2b-it,QA,15.516632766600136,0.007079994213117027,0.0031859973959026625,baseline,gemma-2b-it_QA
1827.3470731389025,274.10206097083534,31.69887779934831,38.03865335921797,50,0.10241611383726602,1839.5919143912818,13.510285286513202,50,0.2,0,9,gemma-2b-it,QA,13.510285286513202,0.006857772298772632,0.0030859975344476845,baseline,gemma-2b-it_QA
1546.4300262469856,231.96450393704782,26.825826985917097,32.190992383100514,50,0.10085294606369957,1838.4787470047017,12.031341631853461,50,0.2,0,10,gemma-2b-it,QA,12.031341631853461,0.005168229987648223,0.0023257034944417004,baseline,gemma-2b-it_QA
1702.5212759655913,255.37819139483867,29.533532338178624,35.440238805814346,50,0.09658381241893006,1837.365579618122,18.66867159168031,50,0.2,0,11,gemma-2b-it,QA,18.66867159168031,0.00882883627190282,0.003972976322356268,baseline,gemma-2b-it_QA
1570.4692358146915,235.5703853722037,27.242833682499754,32.691400418999706,50,0.09449994574333748,1836.252412231542,13.626086796967062,50,0.2,0,12,gemma-2b-it,QA,13.626086796967062,0.005944263921993755,0.00267491876489719,baseline,gemma-2b-it_QA
1500.3442750731665,225.05164126097498,26.02638028188146,31.23165633825775,50,0.09501972294710723,1835.1392448449621,15.275438067784139,50,0.2,0,13,gemma-2b-it,QA,15.275438067784139,0.006366226681731846,0.0028648020067793306,baseline,gemma-2b-it_QA
1462.8221437528807,219.4233215629321,25.37548616714181,30.450583400570167,50,0.09672749141213303,1834.0260774583821,16.990452446356734,50,0.2,0,14,gemma-2b-it,QA,16.990452446356734,0.006903891686364149,0.0031067512588638675,baseline,gemma-2b-it_QA
1488.1442640281655,223.2216396042248,25.814747437223282,30.97769692466794,50,0.09672762038550169,1832.9129100718021,12.396281670314282,50,0.2,0,15,gemma-2b-it,QA,12.396281670314282,0.005124293184154357,0.0023059319328694607,baseline,gemma-2b-it_QA
1809.3113785380863,271.3967067807129,31.38601370933415,37.66321645120098,50,0.09683980756163324,1831.7997426852223,17.925871029317335,50,0.2,0,16,gemma-2b-it,QA,17.925871029317335,0.009009300673208358,0.004054185302943761,baseline,gemma-2b-it_QA
1605.9480686690417,240.89221030035625,27.858282823850722,33.429939388620866,50,0.09431678874763205,1830.6865752986423,10.349112922613688,50,0.2,0,17,gemma-2b-it,QA,10.349112922613688,0.004616704975141465,0.002077517238813659,baseline,gemma-2b-it_QA
1757.3329626987731,263.599944404816,30.484347312121574,36.58121677454589,50,0.09292379202200649,1829.5734079120623,16.404148412239422,50,0.2,0,18,gemma-2b-it,QA,16.404148412239422,0.008007652980508633,0.003603443841228885,baseline,gemma-2b-it_QA
1587.0576836935231,238.05865255402847,27.530592472234588,33.036710966681504,50,0.09101943346359323,1828.4602405254825,16.335533113472163,50,0.2,0,19,gemma-2b-it,QA,16.335533113472163,0.007201509262490549,0.003240679168120747,baseline,gemma-2b-it_QA
1488.9900366211991,223.34850549317986,25.82941900261264,30.995302803135164,50,0.0913507056805333,1827.3470731389025,18.15523307340729,50,0.2,0,20,gemma-2b-it,QA,18.15523307340729,0.007509155877455313,0.003379120144854891,baseline,gemma-2b-it_QA
1523.5536236893422,228.5330435534013,26.428991431345732,31.714789717614877,50,0.0905974917804725,1826.469353212579,13.347862122409763,50,0.2,0,21,gemma-2b-it,QA,13.347862122409763,0.005648939918084197,0.0025420229631378886,baseline,gemma-2b-it_QA
1540.2139001036314,231.0320850155447,26.717996226287486,32.06159547154498,50,0.08948508127115913,1825.5916332862557,16.861932206057947,50,0.2,0,22,gemma-2b-it,QA,16.861932206057947,0.0072141617684376505,0.003246372795796943,baseline,gemma-2b-it_QA
1561.8928336294575,234.28392504441862,27.094059358878347,32.512871230654014,50,0.08806881771855608,1824.7139133599323,17.87139120692883,50,0.2,0,23,gemma-2b-it,QA,17.87139120692883,0.0077536660703029555,0.00348914973163633,baseline,gemma-2b-it_QA
1759.3796734689665,263.906951020345,30.519851478543295,36.62382177425195,50,0.08759664781713154,1823.836193433609,12.445600856513927,50,0.2,0,24,gemma-2b-it,QA,12.445600856513927,0.006082371436405156,0.0027370671463823205,baseline,gemma-2b-it_QA
1729.937222561664,259.4905833842496,30.009115085253356,36.010938102304024,50,0.08654943079643217,1822.9584735072858,11.765492374258308,50,0.2,0,25,gemma-2b-it,QA,11.765492374258308,0.005653767555554126,0.0025441953999993565,baseline,gemma-2b-it_QA
1687.4559383332896,253.11839074999344,29.272194848638694,35.12663381836643,50,0.08507712113015543,1822.0807535809624,18.13593969054418,50,0.2,0,26,gemma-2b-it,QA,18.13593969054418,0.008500999757795327,0.0038254498910078975,baseline,gemma-2b-it_QA
1625.437574790631,243.81563621859465,28.196366093306867,33.83563931196824,50,0.0835612268226575,1821.203033654639,12.104105280137265,50,0.2,0,27,gemma-2b-it,QA,12.104105280137265,0.005465129869876886,0.0024593084414445987,baseline,gemma-2b-it_QA
1590.9222696709498,238.63834045064246,27.5976312085777,33.117157450293234,50,0.08231058929633396,1820.3253137283157,13.45355618987328,50,0.2,0,28,gemma-2b-it,QA,13.45355618987328,0.0059454339302052375,0.002675445268592357,baseline,gemma-2b-it_QA
1868.577778419008,280.28666676285115,32.414104319513406,38.89692518341609,50,0.0846374459126853,1839.5919143912818,15.423005027370806,50,0.2,0,29,gemma-2b-it,QA,15.423005027370806,0.008005301241830482,0.003602385558823717,baseline,gemma-2b-it_QA
1541.4915757824358,231.22373636736535,26.740159988062665,32.088191985675195,50,0.08478575065830712,1839.5919143912818,13.730231124989725,50,0.2,0,30,gemma-2b-it,QA,13.730231124989725,0.005879176559088184,0.002645629451589683,baseline,gemma-2b-it_QA
1564.2515729248446,234.63773593872668,27.13497626502281,32.56197151802737,50,0.08483305728348915,1839.5919143912818,12.877260536095243,50,0.2,0,31,gemma-2b-it,QA,12.877260536095243,0.00559535418015278,0.0025179093810687512,baseline,gemma-2b-it_QA
1147.5302303172855,172.1295345475928,19.906136648361073,23.88736397803329,50,0.1008649937608222,1839.5919143912818,10.748204677520569,50,0.2,0,32,gemma-2b-it,QA,10.748204677520569,0.0034260804969701397,0.0015417362236365628,baseline,gemma-2b-it_QA
1478.2717984953592,221.74076977430389,25.643490382062357,30.772188458474826,50,0.09919322914184074,1819.4475938019923,10.436508757100333,50,0.2,0,33,gemma-2b-it,QA,10.436508757100333,0.00428555460288091,0.0019284995712964095,baseline,gemma-2b-it_QA
1462.4407257605053,219.36610886407578,25.368869732580194,30.442643679096232,50,0.09905361695278175,1819.4475938019923,15.337874972981417,50,0.2,0,34,gemma-2b-it,QA,15.337874972981417,0.006230759168641899,0.0028038416258888547,baseline,gemma-2b-it_QA
1803.660583724211,270.54908755863164,31.287989717664885,37.545587661197864,50,0.09889529084240938,1819.231010568535,11.384045668675874,50,0.2,0,35,gemma-2b-it,QA,11.384045668675874,0.005703598459974167,0.0025666193069883753,baseline,gemma-2b-it_QA
1738.928250468645,260.83923757029675,30.165081895884658,36.19809827506159,50,0.0988276752363216,1819.231010568535,11.769721817871028,50,0.2,0,36,gemma-2b-it,QA,11.769721817871028,0.005685194935903641,0.0025583377211566387,baseline,gemma-2b-it_QA
1655.4764767264705,248.32147150897057,28.71744908607143,34.460938903285715,50,0.0899519757190245,1819.231010568535,16.400253143478764,50,0.2,0,37,gemma-2b-it,QA,16.400253143478764,0.007541731469830124,0.0033937791614235555,baseline,gemma-2b-it_QA
1288.6327128535193,193.29490692802787,22.353832773989623,26.824599328787546,50,0.09737954141596745,1819.231010568535,11.229928253986616,50,0.2,0,38,gemma-2b-it,QA,11.229928253986616,0.004019792475301433,0.0018089066138856449,baseline,gemma-2b-it_QA
1750.2839707348785,262.5425956102318,30.36206888009483,36.434482656113794,50,0.09551710123078694,1806.7685208718424,16.942036957555338,50,0.2,0,39,gemma-2b-it,QA,16.942036957555338,0.008237048810668616,0.003706671964800877,baseline,gemma-2b-it_QA
1733.6955336429376,260.0543300464406,30.07431027747953,36.08917233297544,50,0.09622278507858653,1806.7685208718424,13.732697593263902,50,0.2,0,40,gemma-2b-it,QA,13.732697593263902,0.006613421245086318,0.0029760395602888433,baseline,gemma-2b-it_QA
1559.0695742224361,233.8604361333654,27.04508445079736,32.45410134095683,50,0.0958797283165571,1806.7685208718424,17.918684359125006,50,0.2,0,41,gemma-2b-it,QA,17.918684359125006,0.007760132109557568,0.003492059449300906,baseline,gemma-2b-it_QA
1651.4644693259174,247.71967039888762,28.647853039327142,34.37742364719257,50,0.09586740380041558,1806.7685208718424,17.749748044405614,50,0.2,0,42,gemma-2b-it,QA,17.749748044405614,0.008142521731895294,0.003664134779352882,baseline,gemma-2b-it_QA
1599.4704649913283,239.92056974869922,27.745916229441413,33.29509947532969,50,0.09498774850983764,1806.7685208718424,10.821381614020188,50,0.2,0,43,gemma-2b-it,QA,10.821381614020188,0.004807911189451523,0.002163560035253185,baseline,gemma-2b-it_QA
1696.4035587904755,254.46053381857132,29.427408672896004,35.3128904074752,50,0.09368760383394652,1806.7685208718424,13.835400173875197,50,0.2,0,44,gemma-2b-it,QA,13.835400173875197,0.006519561692292291,0.0029338027615315315,baseline,gemma-2b-it_QA
1850.55090239387,277.5826353590805,32.10139320479162,38.52167184574994,50,0.09559370865297154,1831.9931166587671,13.66624667909212,50,0.2,0,45,gemma-2b-it,QA,13.66624667909212,0.007025023645647543,0.003161260640541394,baseline,gemma-2b-it_QA
1676.216294753063,251.43244421295944,29.077221439593952,34.89266572751274,50,0.09365359003835969,1829.4502589925232,15.576480382901645,50,0.2,0,46,gemma-2b-it,QA,15.576480382901645,0.007252652842422547,0.003263693779090146,baseline,gemma-2b-it_QA
1803.092344359227,270.46385165388403,31.278132504190673,37.533759005028806,50,0.09548551349675308,1829.4502589925232,18.54666404038821,50,0.2,0,47,gemma-2b-it,QA,18.54666404038821,0.009289263317951818,0.0041801684930783175,baseline,gemma-2b-it_QA
1445.3829294217533,216.80743941326298,25.07296918384674,30.087563020616088,50,0.09682524117195987,1829.4502589925232,15.295668395186713,50,0.2,0,48,gemma-2b-it,QA,15.295668395186713,0.006141138331249639,0.0027635122490623377,baseline,gemma-2b-it_QA
1606.6608203922362,240.99912305883544,27.870646884355118,33.44477626122614,50,0.09674167196573816,1829.4502589925232,17.983038009523312,50,0.2,0,49,gemma-2b-it,QA,17.983038009523312,0.008025734055979304,0.003611580325190687,baseline,gemma-2b-it_QA
1452.6581490042072,217.89872235063106,25.199171972521963,30.239006367026356,50,0.09749876272718311,1829.4502589925232,15.452546771153383,50,0.2,0,50,gemma-2b-it,QA,15.452546771153383,0.0062353522194401705,0.0028059084987480764,baseline,gemma-2b-it_QA
1500.8650672769907,225.1297600915486,26.03541443235596,31.24249731882715,50,0.09784380625005155,1829.4502589925232,14.552513173628153,50,0.2,0,51,gemma-2b-it,QA,14.552513173628153,0.006067044073162976,0.0027301698329233394,baseline,gemma-2b-it_QA
1358.6324289890244,203.79486434835366,23.56811356409532,28.281736276914383,50,0.10196015337656389,1829.4502589925232,18.821822528363622,50,0.2,0,52,gemma-2b-it,QA,18.821822528363622,0.007103316238808613,0.003196492307463876,baseline,gemma-2b-it_QA
1806.6985352156198,271.00478028234295,31.340688876189326,37.60882665142719,50,0.10370114479708337,1830.8173371636574,18.17677234149446,50,0.2,0,53,gemma-2b-it,QA,18.17677234149446,0.009122207767868285,0.004104993495540729,baseline,gemma-2b-it_QA
1590.712945638261,238.60694184573916,27.59400007739841,33.11280009287809,50,0.10273152401246693,1830.8173371636574,18.475854835039506,50,0.2,0,54,gemma-2b-it,QA,18.475854835039506,0.0081638281855085,0.0036737226834788255,baseline,gemma-2b-it_QA
1910.3953377282385,286.55930065923576,33.13951096059189,39.76741315271027,50,0.10694110895496374,1860.4656842076959,14.811692211262422,50,0.2,0,55,gemma-2b-it,QA,14.811692211262422,0.007860052151183721,0.0035370234680326745,baseline,gemma-2b-it_QA
1507.9575007771418,226.19362511657127,26.158446442052462,31.39013573046295,50,0.10764302158332631,1860.4656842076959,17.257229465365413,50,0.2,0,56,gemma-2b-it,QA,17.257229465365413,0.007228657948591688,0.00325289607686626,baseline,gemma-2b-it_QA
1978.2816934847801,296.742254022717,34.317131417593124,41.180557701111745,50,0.114434819822093,1891.5774360390847,14.696655734351825,50,0.2,0,57,gemma-2b-it,QA,14.696655734351825,0.00807614583186565,0.003634265624339542,baseline,gemma-2b-it_QA
